   1448.9230921217979        1.6812543445496519E-003   1.00000000    
   1377.7197684200851        1.8512122536707260E-003   1.10000002    
   1302.5008872475910        2.0557888746762735E-003   1.20000005    
   1222.3700284858451        2.3139173115206612E-003   1.29999995    
   1136.8849803674909        2.6337938906557303E-003   1.39999998    
   1044.4282381432631        3.0511419284669308E-003   1.50000000    
   941.88546884952859        3.6344091154017892E-003   1.60000002    
   824.98633742842787        4.5103871178002334E-003   1.70000005    
   683.99844476012458        6.0043083283254015E-003   1.79999995    
   496.50847734919881        9.3448065504380846E-003   1.89999998    
   63.005695796333526        7.9228228539844389E-002   2.00000000    
   5.8108986073669424       0.34385720145217774        2.09999990    
   4.0883660615615476       0.43036487221775077        2.20000005    
   3.3489084201457233       0.48858483211786308        2.29999995    
   2.9191627585248985       0.53276310722207409        2.40000010    
   2.6364338161431471       0.56808588803344062        2.50000000    
   2.4332283379471438       0.59744055284379538        2.59999990    
   2.2771494760270059       0.62261363718376550        2.70000005    
   2.1545511754717972       0.64438645296139729        2.79999995    
   2.0551361290286025       0.66350588389416842        2.90000010    
   1.9726770483260365       0.68048097483494785        3.00000000    
   1.9030264189633406       0.69568842316501434        3.09999990    
   1.8433003521622047       0.70941541081279258        3.20000005    
   1.7914460343798788       0.72188450708354746        3.29999995    
   1.7459606534323924       0.73327192472336766        3.40000010    
   1.7057111096822961       0.74372044807702242        3.50000000    
   1.6698283524398978       0.75334654071026552        3.59999990    
   1.6376280532086438       0.76224726952640620        3.70000005    
   1.6085640646069723       0.77050395578063924        3.79999995    
   1.5821917899245888       0.77818588219412399        3.90000010    
   1.5581446257382665       0.78535270711538741        4.00000000    
