   965.63089720996436        2.3792278385361349E-003   1.00000000    
   918.21604404529216        2.6161267688149031E-003   1.10000002    
   867.94528799868829        2.9055690013671943E-003   1.20000005    
   814.99556877953512        3.2725620696541918E-003   1.29999995    
   757.45818936388071        3.7462810690697002E-003   1.39999998    
   694.83400893245062        4.3776474007001373E-003   1.50000000    
   625.83428346280198        5.2399342043554890E-003   1.60000002    
   547.16059119274018        6.4990823213422399E-003   1.70000005    
   453.43387338809362        8.6096120186879236E-003   1.79999995    
   328.44220180828108        1.3536470590431178E-002   1.89999998    
   50.466062848295046        8.9287390920450918E-002   2.00000000    
   5.8183506371834692       0.34369382791203701        2.09999990    
   4.0944781688876297       0.43019644212378350        2.20000005    
   3.3441850808257323       0.48889728345295808        2.29999995    
   2.9141677231131569       0.53330530547588673        2.40000010    
   2.6313199831161138       0.56870570467185977        2.50000000    
   2.4283377042282948       0.59812060042482473        2.59999990    
   2.2739486270073681       0.62321024555932103        2.70000005    
   2.1519847788979503       0.64494885661423151        2.79999995    
   2.0528779245632953       0.66404010759107690        2.90000010    
   1.9705996087065993       0.68098700176455707        3.00000000    
   1.9010659970466592       0.69616809545826586        3.09999990    
   1.8414448848767997       0.70987038168780758        3.20000005    
   1.7897123998061992       0.72231443265056983        3.29999995    
   1.7443656705183697       0.73367587952869751        3.40000010    
   1.7042627217807440       0.74409824682075254        3.50000000    
   1.6685232824865686       0.75369986213406193        3.59999990    
   1.6364579275676370       0.76257845246660672        3.70000005    
   1.6075157626938579       0.77081551007398119        3.79999995    
   1.5812479622930584       0.77848030849404193        3.90000010    
   1.5572850852734461       0.78563256848207519        4.00000000    
