   483.80883578254515        4.3993155216071082E-003   1.00000000    
   460.38470848004823        4.7876185142570731E-003   1.10000002    
   435.32219784116847        5.2781404972630699E-003   1.20000005    
   408.31628066681139        5.9084985892551463E-003   1.29999995    
   379.47116501307141        6.7218028472081732E-003   1.39999998    
   348.23895653670070        7.8215032191486372E-003   1.50000000    
   313.35263841693614        9.4072346267646406E-003   1.60000002    
   273.23484682653179        1.1845306149258153E-002   1.70000005    
   225.92487300840850        1.6062022229591986E-002   1.79999995    
   163.84503461992196        2.5396890011035927E-002   1.89999998    
   33.316826280992380       0.11803814595796124        2.00000000    
   5.7597127111765953       0.34595744572777254        2.09999990    
   4.0818430904095875       0.43093347199922311        2.20000005    
   3.3616587323554343       0.48784516514769366        2.29999995    
   2.9368885183842028       0.53143383875657857        2.40000010    
   2.6448406316002124       0.56726670571923621        2.50000000    
   2.4366354124029552       0.59712997688775515        2.59999990    
   2.2814353648780803       0.62235295303764571        2.70000005    
   2.1589232373584388       0.64427581418820434        2.79999995    
   2.0589416232768296       0.66346792343762861        2.90000010    
   1.9738819172582980       0.68074786242497987        3.00000000    
   1.9020920069159470       0.69616897778606668        3.09999990    
   1.8418704354965756       0.70993056209871919        3.20000005    
   1.7898324179378262       0.72238966418188344        3.29999995    
   1.7442601083004818       0.73375376637729173        3.40000010    
   1.7039915587275620       0.74417265552307299        3.50000000    
   1.6681467293607557       0.75376553252872480        3.59999990    
   1.6360269879744167       0.76263097661997081        3.70000005    
   1.6070648155872358       0.77085238127499567        3.79999995    
   1.5807948837483312       0.77850137339118497        3.90000010    
   1.5568358567737091       0.78563963503422241        4.00000000    
